baseline_category_id,baseline_category_name,category_id,category_name,quarantine_code,quarantine_reason,documents
C0454,木材加工与木质资源利用,C0693,活性炭制备与孔结构,,,2
C0454,木材加工与木质资源利用,C0738,木材加工与干燥,,,289
C0455,污染物吸附氧化与分离,C0009,二氧化碳电还原催化,,,4
C0455,污染物吸附氧化与分离,C0063,生物质热解与炭化,,,2
C0455,污染物吸附氧化与分离,C0129,生物质与污泥厌氧消化产气,,,1
C0455,污染物吸附氧化与分离,C0226,过硫酸盐活化与高级氧化,,,193
C0455,污染物吸附氧化与分离,C0233,半导体光电化学水分解,,,1
C0455,污染物吸附氧化与分离,C0257,固体氧化物燃料电池,,,1
C0455,污染物吸附氧化与分离,C0259,锂硫电池正极与多硫化物调控,,,2
C0455,污染物吸附氧化与分离,C0355,染料敏化太阳能电池材料与器件,,,5
C0455,污染物吸附氧化与分离,C0501,钠电池电解液与界面,,,1
C0455,污染物吸附氧化与分离,C0513,天然气水合物生成与分解,,,1
C0455,污染物吸附氧化与分离,C0516,分离膜污染与清洗,,,3
C0455,污染物吸附氧化与分离,C0533,氮化镓功率与结器件,,,1
C0455,污染物吸附氧化与分离,C0537,其他材料光催化污染物降解,,,69
C0455,污染物吸附氧化与分离,C0557,TiO₂光催化污染物降解,,,9
C0455,污染物吸附氧化与分离,C0560,二氧化碳水合物形成与分离,,,1
C0455,污染物吸附氧化与分离,C0569,餐厨垃圾或污泥厌氧消化,,,4
C0455,污染物吸附氧化与分离,C0577,质子交换膜水电解制氢,,,1
C0455,污染物吸附氧化与分离,C0598,锂资源提取与分离,,,9
C0455,污染物吸附氧化与分离,C0603,ZnO光催化污染物降解,,,4
C0455,污染物吸附氧化与分离,C0670,二氧化碳溶剂吸收捕集,,,30
C0455,污染物吸附氧化与分离,C0671,二氧化碳固体吸附捕集,,,12
C0455,污染物吸附氧化与分离,C0680,生物质气化制合成气,,,1
C0455,污染物吸附氧化与分离,C0681,生物质水热炭化,,,1
C0455,污染物吸附氧化与分离,C0689,染料敏化电池敏化剂,,,1
C0455,污染物吸附氧化与分离,C0693,活性炭制备与孔结构,,,2
C0455,污染物吸附氧化与分离,C0694,稀土元素提取分离,,,11
C0455,污染物吸附氧化与分离,C0695,铀钍提取与分离,,,2
C0455,污染物吸附氧化与分离,C0714,层状及富镍锂电正极材料,,,4
C0455,污染物吸附氧化与分离,C0715,锂电磷酸盐正极材料,,,3
C0455,污染物吸附氧化与分离,C0724,电子废物回收,,,4
C0455,污染物吸附氧化与分离,C0725,废塑料回收与转化,,,5
C0455,污染物吸附氧化与分离,C0739,水污染物吸附去除,,,342
C0455,污染物吸附氧化与分离,C0740,水污染物电化学氧化,,,19
C0455,污染物吸附氧化与分离,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,1
C0456,电极组件与活性材料加工,C0060,超级电容器电极与器件,,,15
C0456,电极组件与活性材料加工,C0257,固体氧化物燃料电池,,,3
C0456,电极组件与活性材料加工,C0417,固体氧化物电解池与可逆电化学单元,,,3
C0456,电极组件与活性材料加工,C0491,电池电极涂布与辊压,,,3
C0456,电极组件与活性材料加工,C0496,集成电路与功率模块封装,,,1
C0456,电极组件与活性材料加工,C0501,钠电池电解液与界面,,,1
C0456,电极组件与活性材料加工,C0511,电池装配工装与制造设备,,,1
C0456,电极组件与活性材料加工,C0518,电池电极粘结剂,,,1
C0456,电极组件与活性材料加工,C0519,电池隔膜制备与改性,,,2
C0456,电极组件与活性材料加工,C0602,摩擦纳米发电机,,,2
C0456,电极组件与活性材料加工,C0641,电池盖板、端子与密封结构,,,3
C0456,电极组件与活性材料加工,C0666,功率半导体器件,,,3
C0456,电极组件与活性材料加工,C0684,电池热失控与传播,,,1
C0456,电极组件与活性材料加工,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,1
C0457,电网状态估计相量测量与系统分析,C0060,超级电容器电极与器件,,,1
C0457,电网状态估计相量测量与系统分析,C0154,无线电能传输电路与系统,,,3
C0457,电网状态估计相量测量与系统分析,C0246,虚拟电厂资源聚合与调度,,,1
C0457,电网状态估计相量测量与系统分析,C0387,有机发光二极管与发光材料,,,1
C0457,电网状态估计相量测量与系统分析,C0412,质子交换膜燃料电池运行与建模,,,2
C0457,电网状态估计相量测量与系统分析,C0420,碳化硅功率半导体器件,,,1
C0457,电网状态估计相量测量与系统分析,C0435,智能电表物联网与用能监测,,,4
C0457,电网状态估计相量测量与系统分析,C0472,多电平逆变器拓扑与调制,,,1
C0457,电网状态估计相量测量与系统分析,C0490,风能资源评估与选址,,,1
C0457,电网状态估计相量测量与系统分析,C0500,压电能量采集,,,3
C0457,电网状态估计相量测量与系统分析,C0504,电动汽车充电并网影响,,,1
C0457,电网状态估计相量测量与系统分析,C0533,氮化镓功率与结器件,,,10
C0457,电网状态估计相量测量与系统分析,C0538,智能电网通信架构,,,1
C0457,电网状态估计相量测量与系统分析,C0539,配电网谐波与电能质量治理,,,57
C0457,电网状态估计相量测量与系统分析,C0540,配电网电压无功优化,,,9
C0457,电网状态估计相量测量与系统分析,C0542,光伏组件故障与缺陷检测,,,2
C0457,电网状态估计相量测量与系统分析,C0548,输配电线路故障检测与定位,,,3
C0457,电网状态估计相量测量与系统分析,C0550,变压器故障诊断,,,44
C0457,电网状态估计相量测量与系统分析,C0564,波浪能转换装置,,,9
C0457,电网状态估计相量测量与系统分析,C0574,电力市场机制与制度设计,,,1
C0457,电网状态估计相量测量与系统分析,C0581,微电网下垂控制与功率分配,,,1
C0457,电网状态估计相量测量与系统分析,C0592,电池荷电状态估计,,,4
C0457,电网状态估计相量测量与系统分析,C0613,电力系统可靠性评估,,,36
C0457,电网状态估计相量测量与系统分析,C0615,电气绝缘局部放电,,,6
C0457,电网状态估计相量测量与系统分析,C0624,农光互补与农光协同,,,1
C0457,电网状态估计相量测量与系统分析,C0636,综合能源系统优化调度,,,1
C0457,电网状态估计相量测量与系统分析,C0637,电流检测与测量电路,,,5
C0457,电网状态估计相量测量与系统分析,C0638,电压检测与测量电路,,,19
C0457,电网状态估计相量测量与系统分析,C0643,电力设施覆冰与除冰,,,1
C0457,电网状态估计相量测量与系统分析,C0654,能源电力教学实验平台,,,1
C0457,电网状态估计相量测量与系统分析,C0664,LED照明灯具与配光,,,1
C0457,电网状态估计相量测量与系统分析,C0666,功率半导体器件,,,2
C0457,电网状态估计相量测量与系统分析,C0667,电网频率控制,,,90
C0457,电网状态估计相量测量与系统分析,C0686,电网灾害韧性与恢复,,,10
C0457,电网状态估计相量测量与系统分析,C0690,电力知识图谱,,,1
C0457,电网状态估计相量测量与系统分析,C0712,电力负荷预测,,,18
C0457,电网状态估计相量测量与系统分析,C0718,配电网规划与容量配置,,,5
C0457,电网状态估计相量测量与系统分析,C0723,光伏光热联合系统,,,1
C0457,电网状态估计相量测量与系统分析,C0736,电力系统暂态稳定,,,54
C0457,电网状态估计相量测量与系统分析,C0737,电力系统电压稳定,,,89
C0457,电网状态估计相量测量与系统分析,C0741,电网状态估计与相量测量,,,355
C0457,电网状态估计相量测量与系统分析,C0746,功率因数校正电路与控制,,,12
C0457,电网状态估计相量测量与系统分析,C0747,网络入侵检测,,,1
C0458,气固流动分离与杂项工艺混合,C0009,二氧化碳电还原催化,,,1
C0458,气固流动分离与杂项工艺混合,C0063,生物质热解与炭化,,,1
C0458,气固流动分离与杂项工艺混合,C0129,生物质与污泥厌氧消化产气,,,1
C0458,气固流动分离与杂项工艺混合,C0151,多孔碳吸附二氧化碳,,,2
C0458,气固流动分离与杂项工艺混合,C0257,固体氧化物燃料电池,,,20
C0458,气固流动分离与杂项工艺混合,C0412,质子交换膜燃料电池运行与建模,,,22
C0458,气固流动分离与杂项工艺混合,C0417,固体氧化物电解池与可逆电化学单元,,,1
C0458,气固流动分离与杂项工艺混合,C0481,微生物燃料电池与生物产电,,,1
C0458,气固流动分离与杂项工艺混合,C0514,煤气化工艺与反应,,,6
C0458,气固流动分离与杂项工艺混合,C0515,膜法海水淡化,,,1
C0458,气固流动分离与杂项工艺混合,C0534,氢能技术经济与生命周期,,,1
C0458,气固流动分离与杂项工艺混合,C0535,燃料电池供气与空压控制,,,3
C0458,气固流动分离与杂项工艺混合,C0536,燃料电池水管理,,,1
C0458,气固流动分离与杂项工艺混合,C0537,其他材料光催化污染物降解,,,2
C0458,气固流动分离与杂项工艺混合,C0551,燃气轮机热力性能,,,2
C0458,气固流动分离与杂项工艺混合,C0560,二氧化碳水合物形成与分离,,,1
C0458,气固流动分离与杂项工艺混合,C0561,蒸汽压缩制冷循环,,,5
C0458,气固流动分离与杂项工艺混合,C0564,波浪能转换装置,,,2
C0458,气固流动分离与杂项工艺混合,C0566,蒸汽重整制氢与合成气,,,1
C0458,气固流动分离与杂项工艺混合,C0570,畜禽粪便与农业残余厌氧消化,,,1
C0458,气固流动分离与杂项工艺混合,C0576,碱性水电解制氢,,,1
C0458,气固流动分离与杂项工艺混合,C0600,直接空气捕碳,,,30
C0458,气固流动分离与杂项工艺混合,C0614,电晕放电与电晕损耗,,,2
C0458,气固流动分离与杂项工艺混合,C0629,超临界二氧化碳布雷顿循环,,,1
C0458,气固流动分离与杂项工艺混合,C0630,有机朗肯循环发电,,,46
C0458,气固流动分离与杂项工艺混合,C0634,二氧化碳催化加氢与甲烷化,,,2
C0458,气固流动分离与杂项工艺混合,C0650,空气源热泵,,,2
C0458,气固流动分离与杂项工艺混合,C0653,核聚变装置工程,,,2
C0458,气固流动分离与杂项工艺混合,C0662,吸收式制冷循环,,,60
C0458,气固流动分离与杂项工艺混合,C0663,吸附式制冷循环,,,1
C0458,气固流动分离与杂项工艺混合,C0670,二氧化碳溶剂吸收捕集,,,10
C0458,气固流动分离与杂项工艺混合,C0671,二氧化碳固体吸附捕集,,,23
C0458,气固流动分离与杂项工艺混合,C0680,生物质气化制合成气,,,20
C0458,气固流动分离与杂项工艺混合,C0683,电池火灾抑制与灭火,,,1
C0458,气固流动分离与杂项工艺混合,C0684,电池热失控与传播,,,5
C0458,气固流动分离与杂项工艺混合,C0693,活性炭制备与孔结构,,,2
C0458,气固流动分离与杂项工艺混合,C0716,柴油机燃烧与排放,,,1
C0458,气固流动分离与杂项工艺混合,C0728,钠离子电池正极材料,,,1
C0459,钛合金陶瓷与MAX相材料,C0495,聚合物电气绝缘,,,1
C0459,钛合金陶瓷与MAX相材料,C0530,钙钛矿电池界面、钝化与传输层,,,1
C0459,钛合金陶瓷与MAX相材料,C0533,氮化镓功率与结器件,,,2
C0459,钛合金陶瓷与MAX相材料,C0557,TiO₂光催化污染物降解,,,1
C0459,钛合金陶瓷与MAX相材料,C0567,石墨烯结构复合材料,,,1
C0459,钛合金陶瓷与MAX相材料,C0583,碳化硅陶瓷结构材料,,,161
C0459,钛合金陶瓷与MAX相材料,C0601,铜基热电材料,,,1
C0459,钛合金陶瓷与MAX相材料,C0648,锂电石墨负极,,,2
C0459,钛合金陶瓷与MAX相材料,C0714,层状及富镍锂电正极材料,,,13
C0459,钛合金陶瓷与MAX相材料,C0715,锂电磷酸盐正极材料,,,3
C0459,钛合金陶瓷与MAX相材料,C0727,钠离子电池负极材料,,,1
C0459,钛合金陶瓷与MAX相材料,C0728,钠离子电池正极材料,,,1
C0459,钛合金陶瓷与MAX相材料,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,2
C0460,电场空间电荷与界面建模,C0298,场效应晶体管结构与建模,,,11
C0460,电场空间电荷与界面建模,C0491,电池电极涂布与辊压,,,6
C0460,电场空间电荷与界面建模,C0496,集成电路与功率模块封装,,,1
C0460,电场空间电荷与界面建模,C0501,钠电池电解液与界面,,,1
C0460,电场空间电荷与界面建模,C0518,电池电极粘结剂,,,4
C0460,电场空间电荷与界面建模,C0519,电池隔膜制备与改性,,,3
C0460,电场空间电荷与界面建模,C0533,氮化镓功率与结器件,,,14
C0460,电场空间电荷与界面建模,C0576,碱性水电解制氢,,,11
C0460,电场空间电荷与界面建模,C0577,质子交换膜水电解制氢,,,14
C0460,电场空间电荷与界面建模,C0591,电池等效电路与参数辨识,,,1
C0460,电场空间电荷与界面建模,C0592,电池荷电状态估计,,,12
C0460,电场空间电荷与界面建模,C0601,铜基热电材料,,,1
C0460,电场空间电荷与界面建模,C0602,摩擦纳米发电机,,,12
C0460,电场空间电荷与界面建模,C0605,电池阻抗表征,,,15
C0460,电场空间电荷与界面建模,C0614,电晕放电与电晕损耗,,,1
C0460,电场空间电荷与界面建模,C0615,电气绝缘局部放电,,,5
C0460,电场空间电荷与界面建模,C0616,锂金属负极界面稳定与枝晶抑制,,,3
C0460,电场空间电荷与界面建模,C0647,电缆绝缘护套与导体结构,,,6
C0460,电场空间电荷与界面建模,C0648,锂电石墨负极,,,1
C0460,电场空间电荷与界面建模,C0654,能源电力教学实验平台,,,1
C0460,电场空间电荷与界面建模,C0714,层状及富镍锂电正极材料,,,3
C0460,电场空间电荷与界面建模,C0715,锂电磷酸盐正极材料,,,1
C0460,电场空间电荷与界面建模,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,7
C0461,电催化制氨与氮循环反应,C0009,二氧化碳电还原催化,,,46
C0461,电催化制氨与氮循环反应,C0060,超级电容器电极与器件,,,6
C0461,电催化制氨与氮循环反应,C0155,电解水析氧催化,,,81
C0461,电催化制氨与氮循环反应,C0226,过硫酸盐活化与高级氧化,,,9
C0461,电催化制氨与氮循环反应,C0254,电催化析氢与界面调控,,,93
C0461,电催化制氨与氮循环反应,C0257,固体氧化物燃料电池,,,17
C0461,电催化制氨与氮循环反应,C0259,锂硫电池正极与多硫化物调控,,,1
C0461,电催化制氨与氮循环反应,C0278,整体电催化水分解,,,23
C0461,电催化制氨与氮循环反应,C0355,染料敏化太阳能电池材料与器件,,,1
C0461,电催化制氨与氮循环反应,C0358,非贵金属氧还原电催化材料,,,16
C0461,电催化制氨与氮循环反应,C0417,固体氧化物电解池与可逆电化学单元,,,4
C0461,电催化制氨与氮循环反应,C0481,微生物燃料电池与生物产电,,,1
