raw_cluster1000,raw_topic_id,raw_automatic_label,final_topic_index,final_topic_id,final_topic_label,semantic_merge_applied,merge_decision_id,final_label_status,raw_documents,raw_papers,raw_patents,raw_policies
915,T0915,915_waves_wave_breakwater_water waves,909,S0915,915_waves_wave_breakwater_water waves,False,,完成清单初筛；保留原类及自动标签,7782,7776,6,0
916,T0916,916_damping_load frequency_lfc_stabilizer,910,S0916,916_damping_load frequency_lfc_stabilizer,False,,完成清单初筛；保留原类及自动标签,8274,8232,42,0
917,T0917,917_cavitation_cavitating_hydrofoil_bubble,911,S0917,917_cavitation_cavitating_hydrofoil_bubble,False,,完成清单初筛；保留原类及自动标签,7313,7310,3,0
918,T0918,918_co2 emissions_ghg_ghg emissions_emissions,912,S0918,918_co2 emissions_ghg_ghg emissions_emissions,False,,完成清单初筛；保留原类及自动标签,9624,9622,2,0
919,T0919,919_蓄电_储能_储能 装置_储能 电源,913,S0919,919_蓄电_储能_储能 装置_储能 电源,False,,完成清单初筛；保留原类及自动标签,1090,55,1035,0
920,T0920,920_carbon nitride_graphitic carbon_nitride_graphitic,914,S0920,920_carbon nitride_graphitic carbon_nitride_graphitic,False,,完成清单初筛；保留原类及自动标签,7008,7007,1,0
921,T0921,921_rope_tension_stiffness_friction,915,S0921,921_rope_tension_stiffness_friction,False,,完成清单初筛；保留原类及自动标签,6348,6335,13,0
922,T0922,922_district heating_thermal power_district_heat supply,916,S0922,922_district heating_thermal power_district_heat supply,False,,已抽样复核；保留原类；名称仍为自动标签,5262,5195,66,1
923,T0923,923_dc microgrid_dc microgrids_droop_microgrids,917,S0923,923_dc microgrid_dc microgrids_droop_microgrids,False,,完成清单初筛；保留原类及自动标签,5275,5263,12,0
924,T0924,924_hard carbon_sodium ion_doped carbon_air batteries,918,S0924,924_hard carbon_sodium ion_doped carbon_air batteries,False,,完成清单初筛；保留原类及自动标签,9821,9806,15,0
925,T0925,925_impeller_centrifugal_centrifugal pump_cavitation,919,S0925,925_impeller_centrifugal_centrifugal pump_cavitation,False,,已抽样复核；保留原类；名称仍为自动标签,7808,7805,3,0
926,T0926,926_功率_控制_控制系统_指令,920,S0926,926_功率_控制_控制系统_指令,False,,完成清单初筛；保留原类及自动标签,1520,211,1309,0
927,T0927,927_玻璃_透明_反射_光伏 组件,921,S0927,927_玻璃_透明_反射_光伏 组件,False,,完成清单初筛；保留原类及自动标签,965,323,642,0
928,T0928,928_tax_taxes_environmental taxes_environmental tax,922,S0928,928_tax_taxes_environmental taxes_environmental tax,False,,完成清单初筛；保留原类及自动标签,8808,8808,0,0
929,T0929,929_lithium storage_ion storage_enhanced lithium_storage performance,923,S0929,929_lithium storage_ion storage_enhanced lithium_storage performance,False,,完成清单初筛；保留原类及自动标签,6820,6820,0,0
930,T0930,930_exchange membranes_anion exchange_aems_membranes,924,S0930,930_exchange membranes_anion exchange_aems_membranes,False,,完成清单初筛；保留原类及自动标签,8493,8482,11,0
931,T0931,931_methanogens_methanogenic_methanogenesis_genome,925,S0931,931_methanogens_methanogenic_methanogenesis_genome,False,,完成清单初筛；保留原类及自动标签,3927,3926,1,0
932,T0932,932_photocatalytic co2_photoreduction_co2 reduction_co2 photoreduction,926,S0932,932_photocatalytic co2_photoreduction_co2 reduction_co2 photoreduction,False,,完成清单初筛；保留原类及自动标签,9608,9607,1,0
933,T0933,933_zno_zns_doped zno_zno nanoparticles,927,S0933,933_zno_zns_doped zno_zno nanoparticles,False,,已抽样复核；保留原类；名称仍为自动标签,7278,7269,9,0
934,T0934,934_ofdm_antenna_mimo_multiplexing,928,S0934,934_ofdm_antenna_mimo_multiplexing,False,,完成清单初筛；保留原类及自动标签,9006,8917,88,1
935,T0935,935_energia_da_uma_os,929,S0935,935_energia_da_uma_os,False,,完成清单初筛；保留原类及自动标签,6393,6393,0,0
936,T0936,936_tio_electron transfer_electron transport_etl,930,S0936,936_tio_electron transfer_electron transport_etl,False,,完成清单初筛；保留原类及自动标签,3182,3181,1,0
937,T0937,937_tritium_tritium breeding_blanket_breeding,931,S0937,937_tritium_tritium breeding_blanket_breeding,False,,完成清单初筛；保留原类及自动标签,2476,2476,0,0
938,T0938,938_charger_wireless charging_battery charger_battery charging,932,S0938,938_charger_wireless charging_battery charger_battery charging,False,,完成清单初筛；保留原类及自动标签,4362,4301,61,0
939,T0939,939_太阳能 电池_太阳能_太阳电池_钝化,933,S0939,939_太阳能 电池_太阳能_太阳电池_钝化,False,,已抽样复核；保留原类；名称仍为自动标签,1120,280,840,0
940,T0940,940_polymer electrolytes_solid polymer_polymer electrolyte_ionic conductivity,934,S0940,940_polymer electrolytes_solid polymer_polymer electrolyte_ionic conductivity,False,,已抽样复核；保留原类；名称仍为自动标签,9097,9086,11,0
941,T0941,941_ldh_ldhs_layered double_superhydrophobic,935,S0941,941_ldh_ldhs_layered double_superhydrophobic,False,,完成清单初筛；保留原类及自动标签,4910,4889,21,0
942,T0942,942_pem fuel_pem_oxide fuel_solid oxide,936,S0942,942_pem fuel_pem_oxide fuel_solid oxide,False,,已抽样复核；保留原类；名称仍为自动标签,5435,5433,2,0
943,T0943,943_mah_reversible capacity_doped carbon_rate capability,937,S0943,943_mah_reversible capacity_doped carbon_rate capability,False,,完成清单初筛；保留原类及自动标签,7661,7640,21,0
944,T0944,944_welding_friction stir_stir_stir welding,938,S0944,944_welding_friction stir_stir_stir welding,False,,完成清单初筛；保留原类及自动标签,4217,4170,47,0
945,T0945,945_switching frequency_resonant_resonant converter_modulation,939,S0945,945_switching frequency_resonant_resonant converter_modulation,False,,完成清单初筛；保留原类及自动标签,7813,7780,33,0
946,T0946,946_activated carbon_carbons_activated carbons_activated,940,S0946,946_activated carbon_carbons_activated carbons_activated,False,,已抽样复核；保留原类；名称仍为自动标签,6084,6082,2,0
947,T0947,947_chinese_china_hong kong_marxism,941,S0947,947_chinese_china_hong kong_marxism,False,,完成清单初筛；保留原类及自动标签,5360,5359,0,1
948,T0948,948_温度_失控_加热_电池 温度,613,S0616,电池热管理与温度控制,True,SYN007,经抽样语义复核合并；含边界噪声,1280,185,1095,0
949,T0949,949_event triggered_attacks_dos attacks_deception,942,S0949,949_event triggered_attacks_dos attacks_deception,False,,完成清单初筛；保留原类及自动标签,6461,6398,63,0
950,T0950,950_zns_zno_znse_zns nanoparticles,943,S0950,950_zns_zno_znse_zns nanoparticles,False,,已抽样复核；保留原类；名称仍为自动标签,7163,7141,22,0
951,T0951,951_metal dichalcogenides_dichalcogenides_tmds_transition metal,944,S0951,951_metal dichalcogenides_dichalcogenides_tmds_transition metal,False,,完成清单初筛；保留原类及自动标签,5114,5106,8,0
952,T0952,952_cheminform_cheminform abstract_weekly abstracting_delivering concise,945,S0952,952_cheminform_cheminform abstract_weekly abstracting_delivering concise,False,,完成清单初筛；保留原类及自动标签,4051,4051,0,0
953,T0953,953_负荷 预测_预测_负荷_电力 负荷,734,S0738,电力负荷预测,True,SYN008,经抽样语义复核合并；含边界噪声,1603,388,1215,0
954,T0954,954_cloud_clouds_aerosol_sky,946,S0954,954_cloud_clouds_aerosol_sky,False,,完成清单初筛；保留原类及自动标签,4944,4941,3,0
955,T0955,955_合金_合金 电极_吸附_样品,947,S0955,955_合金_合金 电极_吸附_样品,False,,完成清单初筛；保留原类及自动标签,4602,4548,54,0
956,T0956,956_critical minerals_mining_minerals_mineral resources,948,S0956,956_critical minerals_mining_minerals_mineral resources,False,,完成清单初筛；保留原类及自动标签,4374,4373,1,0
957,T0957,957_automation_manager_electric power_management information,949,S0957,957_automation_manager_electric power_management information,False,,完成清单初筛；保留原类及自动标签,7641,7571,70,0
958,T0958,958_硫化物_硫化_硫化物 固态_硫化物 固体,950,S0958,958_硫化物_硫化_硫化物 固态_硫化物 固体,False,,完成清单初筛；保留原类及自动标签,1466,359,1107,0
959,T0959,959_lithium sulfur_sulfur batteries_sulfur_polysulfides,951,S0959,959_lithium sulfur_sulfur batteries_sulfur_polysulfides,False,,完成清单初筛；保留原类及自动标签,6235,6225,10,0
960,T0960,960_开关柜_抽屉_联锁_柜门,952,S0960,960_开关柜_抽屉_联锁_柜门,False,,完成清单初筛；保留原类及自动标签,1255,85,1170,0
961,T0961,961_demand response_scheduling_ess_distributed energy,953,S0961,961_demand response_scheduling_ess_distributed energy,False,,完成清单初筛；保留原类及自动标签,7709,7625,84,0
962,T0962,962_电源_电源 系统_转换_负载,954,S0962,962_电源_电源 系统_转换_负载,False,,完成清单初筛；保留原类及自动标签,1584,201,1383,0
963,T0963,963_motors_asynchronous_induction motor_motor,555,S0558,感应电机（异步电机）建模与驱动,True,SYN006,经抽样语义复核合并；含边界噪声,5664,5640,24,0
964,T0964,964_fuel cell_cell technology_cell power_fuel cells,955,S0964,964_fuel cell_cell technology_cell power_fuel cells,False,,已抽样复核；保留原类；名称仍为自动标签,5310,5308,2,0
965,T0965,965_steels_irradiated_neutron irradiation_austenitic,956,S0965,965_steels_irradiated_neutron irradiation_austenitic,False,,完成清单初筛；保留原类及自动标签,4977,4976,1,0
966,T0966,966_organic light_light emitting_emitting diodes_emitting,957,S0966,966_organic light_light emitting_emitting diodes_emitting,False,,已抽样复核；保留原类；名称仍为自动标签,5773,5768,5,0
967,T0967,967_sei_electrolytes_electrolyte interphase_interphase,958,S0967,967_sei_electrolytes_electrolyte interphase_interphase,False,,完成清单初筛；保留原类及自动标签,7520,7498,22,0
968,T0968,968_ion transport_proton transport_proton transfer_pcet,959,S0968,968_ion transport_proton transport_proton transfer_pcet,False,,完成清单初筛；保留原类及自动标签,6305,6305,0,0
969,T0969,969_制氢_氢气_制氢 系统_储氢,960,S0969,969_制氢_氢气_制氢 系统_储氢,False,,完成清单初筛；保留原类及自动标签,1035,195,840,0
970,T0970,970_power industry_reform_power sector_electric power,961,S0970,970_power industry_reform_power sector_electric power,False,,完成清单初筛；保留原类及自动标签,8299,8296,2,1
971,T0971,971_fuzzy_fuzzy logic_logic controller_logic,962,S0971,971_fuzzy_fuzzy logic_logic controller_logic,False,,完成清单初筛；保留原类及自动标签,5273,5271,2,0
972,T0972,972_wake_axis wind_wind turbine_aerodynamic,963,S0972,972_wake_axis wind_wind turbine_aerodynamic,False,,完成清单初筛；保留原类及自动标签,8973,8957,16,0
973,T0973,973_电池组_电池 模块_baterai_battery cell,964,S0973,973_电池组_电池 模块_baterai_battery cell,False,,完成清单初筛；保留原类及自动标签,2105,1278,826,1
974,T0974,974_organic photovoltaic_organic photovoltaics_opv_opvs,158,S0158,有机光伏（OPV/OSC）材料与器件,True,SYN002,经抽样语义复核合并；含边界噪声,6065,6063,2,0
975,T0975,975_nanofiltration_nanofiltration membranes_membranes_film composite,965,S0975,975_nanofiltration_nanofiltration membranes_membranes_film composite,False,,完成清单初筛；保留原类及自动标签,10236,10233,3,0
976,T0976,976_ysz_yttria_yttria stabilized_stabilized zirconia,966,S0976,976_ysz_yttria_yttria stabilized_stabilized zirconia,False,,完成清单初筛；保留原类及自动标签,4003,3999,4,0
977,T0977,977_碳化_负极 材料_沥青_多孔,967,S0977,977_碳化_负极 材料_沥青_多孔,False,,已抽样复核；保留原类；名称仍为自动标签,1462,601,861,0
978,T0978,978_fe2o3_fe3o4_fe_fes,968,S0978,978_fe2o3_fe3o4_fe_fes,False,,完成清单初筛；保留原类及自动标签,6490,6450,40,0
979,T0979,979_thermal decomposition_thermal expansion_enthalpy_thermodynamic properties,969,S0979,979_thermal decomposition_thermal expansion_enthalpy_thermodynamic properties,False,,完成清单初筛；保留原类及自动标签,8047,8019,28,0
980,T0980,980_lighting_lamps_照明_lamp,970,S0980,980_lighting_lamps_照明_lamp,False,,完成清单初筛；保留原类及自动标签,3160,2659,499,2
981,T0981,981_catalysts_reforming_tropsch_catalyst,971,S0981,981_catalysts_reforming_tropsch_catalyst,False,,完成清单初筛；保留原类及自动标签,7375,7365,10,0
982,T0982,982_马达_旋转_转速_速度,972,S0982,982_马达_旋转_转速_速度,False,,已抽样复核；保留原类；名称仍为自动标签,1124,343,781,0
983,T0983,983_hard carbon_carbons_porous carbon_carbon materials,973,S0983,983_hard carbon_carbons_porous carbon_carbon materials,False,,已抽样复核；保留原类；名称仍为自动标签,5233,5188,45,0
984,T0984,984_rankine_rankine cycle_organic rankine_orc,974,S0984,984_rankine_rankine cycle_organic rankine_orc,False,,完成清单初筛；保留原类及自动标签,6412,6405,7,0
985,T0985,985_电力电缆_cable_cables_xlpe,975,S0985,985_电力电缆_cable_cables_xlpe,False,,已抽样复核；保留原类；名称仍为自动标签,2654,2144,510,0
986,T0986,986_carbon electrodes_activated carbon_specific capacitance_carbon electrode,976,S0986,986_carbon electrodes_activated carbon_specific capacitance_carbon electrode,False,,完成清单初筛；保留原类及自动标签,4549,4524,25,0
987,T0987,987_co2 storage_geological_geological storage_geologic,977,S0987,987_co2 storage_geological_geological storage_geologic,False,,完成清单初筛；保留原类及自动标签,5135,5128,7,0
988,T0988,988_biohydrogen_fermentative_fermentation_biohydrogen production,978,S0988,988_biohydrogen_fermentative_fermentation_biohydrogen production,False,,完成清单初筛；保留原类及自动标签,4490,4487,3,0
989,T0989,989_温度传感器_温度_测温_温度 检测,979,S0989,989_温度传感器_温度_测温_温度 检测,False,,完成清单初筛；保留原类及自动标签,2277,1212,1065,0
990,T0990,990_manganese_manganese oxide_manganese oxides_manganese dioxide,980,S0990,990_manganese_manganese oxide_manganese oxides_manganese dioxide,False,,已抽样复核；保留原类；名称仍为自动标签,5178,5178,0,0
991,T0991,991_加工_定子_焊接_工位,981,S0991,991_加工_定子_焊接_工位,False,,完成清单初筛；保留原类及自动标签,1582,56,1526,0
992,T0992,992_sulfonated_aerogels_sulfonated poly_sulfonation,982,S0992,992_sulfonated_aerogels_sulfonated poly_sulfonation,False,,完成清单初筛；保留原类及自动标签,6604,6600,4,0
993,T0993,993_logs_lumber_trees_wood,983,S0993,993_logs_lumber_trees_wood,False,,完成清单初筛；保留原类及自动标签,5557,5551,6,0
994,T0994,994_温度_加热_控制器_感应 加热,984,S0994,994_温度_加热_控制器_感应 加热,False,,完成清单初筛；保留原类及自动标签,1120,375,745,0
