category_id,topic_id,top_keywords,top_keyword_ids,top_keyword_weights,active,paper_documents,train_documents,validation_documents,replay_documents,name,domain,status,analysis_scope,uniform_assigned_papers
N0369,368,Government (linguistics) | Public economics | Economic growth | Coupling (piping) | Morphology (biology) | Public policy | Public administration | Economic policy | Energy policy | Local government | Private sector | Petroleum industry | Legislation | Agency (philosophy) | Nuclear power,https://openalex.org/keywords/government | https://openalex.org/keywords/public-economics | https://openalex.org/keywords/economic-growth | https://openalex.org/keywords/coupling | https://openalex.org/keywords/morphology | https://openalex.org/keywords/public-policy | https://openalex.org/keywords/public-administration | https://openalex.org/keywords/economic-policy | https://openalex.org/keywords/energy-policy | https://openalex.org/keywords/local-government | https://openalex.org/keywords/private-sector | https://openalex.org/keywords/petroleum-industry | https://openalex.org/keywords/legislation | https://openalex.org/keywords/agency | https://openalex.org/keywords/nuclear-power,9.41026 | 0.654383 | 0.634069 | 0.507403 | 0.439455 | 0.436197 | 0.386606 | 0.372837 | 0.34482 | 0.344096 | 0.276393 | 0.2441 | 0.241574 | 0.220711 | 0.159944,True,295,223,12,60,Government (linguistics) / Public economics / Economic growth,待主题范围审阅,NMF关键词主题,待主题范围审阅,292
N0370,369,Carbonation | Sorbent | Flue gas | Cement | Calcium looping | Slag (welding) | Carbonatation | Carbonate | Carbon sequestration | Portland cement | Calcium carbonate | Calcite | Lime | Cementitious | Calcium oxide,https://openalex.org/keywords/carbonation | https://openalex.org/keywords/sorbent | https://openalex.org/keywords/flue-gas | https://openalex.org/keywords/cement | https://openalex.org/keywords/calcium-looping | https://openalex.org/keywords/slag | https://openalex.org/keywords/carbonatation | https://openalex.org/keywords/carbonate | https://openalex.org/keywords/carbon-sequestration | https://openalex.org/keywords/portland-cement | https://openalex.org/keywords/calcium-carbonate | https://openalex.org/keywords/calcite | https://openalex.org/keywords/lime | https://openalex.org/keywords/cementitious | https://openalex.org/keywords/calcium-oxide,7.46077 | 2.61784 | 2.16825 | 1.65319 | 1.47944 | 1.09571 | 0.845489 | 0.674929 | 0.606862 | 0.604428 | 0.531961 | 0.517022 | 0.502243 | 0.499216 | 0.495353,True,229,182,18,29,Carbonation / Sorbent / Flue gas,待主题范围审阅,NMF关键词主题,待主题范围审阅,230
N0371,370,Zeolite | Molecular sieve | ZSM-5 | Clinoptilolite | Coke | Pressure swing adsorption | Faujasite | Fluid catalytic cracking | Thermodynamics | Chemical engineering | Fly ash | Toluene | Hydrocarbon | Cracking | Sodalite,https://openalex.org/keywords/zeolite | https://openalex.org/keywords/molecular-sieve | https://openalex.org/keywords/zsm-5 | https://openalex.org/keywords/clinoptilolite | https://openalex.org/keywords/coke | https://openalex.org/keywords/pressure-swing-adsorption | https://openalex.org/keywords/faujasite | https://openalex.org/keywords/fluid-catalytic-cracking | https://openalex.org/keywords/thermodynamics | https://openalex.org/keywords/chemical-engineering | https://openalex.org/keywords/fly-ash | https://openalex.org/keywords/toluene | https://openalex.org/keywords/hydrocarbon | https://openalex.org/keywords/cracking | https://openalex.org/keywords/sodalite,7.39715 | 0.804842 | 0.436997 | 0.432094 | 0.351825 | 0.313653 | 0.276355 | 0.246246 | 0.236619 | 0.22791 | 0.22085 | 0.21539 | 0.19857 | 0.166629 | 0.160418,True,305,257,25,23,Zeolite / Molecular sieve / ZSM-5,待主题范围审阅,NMF关键词主题,待主题范围审阅,305
N0372,371,Environmental resource management | Environmental planning | Corporate governance | Environmental protection | Adaptation (eye) | Stakeholder | Forest management | Land use | Environmental impact assessment | Energy planning | Wildlife | Tourism | Geographic information system | Ecosystem | Resilience (materials science),https://openalex.org/keywords/environmental-resource-management | https://openalex.org/keywords/environmental-planning | https://openalex.org/keywords/corporate-governance | https://openalex.org/keywords/environmental-protection | https://openalex.org/keywords/adaptation | https://openalex.org/keywords/stakeholder | https://openalex.org/keywords/forest-management | https://openalex.org/keywords/land-use | https://openalex.org/keywords/environmental-impact-assessment | https://openalex.org/keywords/energy-planning | https://openalex.org/keywords/wildlife | https://openalex.org/keywords/tourism | https://openalex.org/keywords/geographic-information-system | https://openalex.org/keywords/ecosystem | https://openalex.org/keywords/resilience,6.87471 | 5.57596 | 0.850381 | 0.561378 | 0.506675 | 0.34599 | 0.337971 | 0.332453 | 0.219996 | 0.213429 | 0.213091 | 0.206743 | 0.191901 | 0.188458 | 0.179736,True,338,272,36,30,Environmental resource management / Environmental planning / Corporate governance,待主题范围审阅,NMF关键词主题,待主题范围审阅,337
N0373,372,EMI | Electromagnetic interference | Electromagnetic shielding | Electromagnetic compatibility | Interference (communication) | Filter (signal processing) | Common-mode signal | Printed circuit board | Electrical engineering | Conducted electromagnetic interference | Electromagnetic field | Electromagnetic radiation | Electromagnetic environment | Compatibility (geochemistry) | Electromagnetic pulse,https://openalex.org/keywords/emi | https://openalex.org/keywords/electromagnetic-interference | https://openalex.org/keywords/electromagnetic-shielding | https://openalex.org/keywords/electromagnetic-compatibility | https://openalex.org/keywords/interference | https://openalex.org/keywords/filter | https://openalex.org/keywords/common-mode-signal | https://openalex.org/keywords/printed-circuit-board | https://openalex.org/keywords/electrical-engineering | https://openalex.org/keywords/conducted-electromagnetic-interference | https://openalex.org/keywords/electromagnetic-field | https://openalex.org/keywords/electromagnetic-radiation | https://openalex.org/keywords/electromagnetic-environment | https://openalex.org/keywords/compatibility | https://openalex.org/keywords/electromagnetic-pulse,5.01203 | 4.66238 | 2.12288 | 1.51249 | 1.19571 | 0.695211 | 0.573234 | 0.382297 | 0.334881 | 0.30774 | 0.268286 | 0.200229 | 0.195421 | 0.160375 | 0.150868,True,250,196,19,35,EMI / Electromagnetic interference / Electromagnetic shielding,待主题范围审阅,NMF关键词主题,待主题范围审阅,252
N0374,373,Precipitation | Coupling (piping) | Climatology | Carbonate | Precipitation hardening | Supersaturation | Inductive coupling | Zirconium | Monsoon | Evapotranspiration | Satellite | Agriculture | Metallurgy | MOSFET | Maximum temperature,https://openalex.org/keywords/precipitation | https://openalex.org/keywords/coupling | https://openalex.org/keywords/climatology | https://openalex.org/keywords/carbonate | https://openalex.org/keywords/precipitation-hardening | https://openalex.org/keywords/supersaturation | https://openalex.org/keywords/inductive-coupling | https://openalex.org/keywords/zirconium | https://openalex.org/keywords/monsoon | https://openalex.org/keywords/evapotranspiration | https://openalex.org/keywords/satellite | https://openalex.org/keywords/agriculture | https://openalex.org/keywords/metallurgy | https://openalex.org/keywords/mosfet | https://openalex.org/keywords/maximum-temperature,9.00705 | 1.70559 | 0.504357 | 0.225059 | 0.22478 | 0.204433 | 0.158477 | 0.155976 | 0.153499 | 0.149389 | 0.146317 | 0.134707 | 0.12836 | 0.121783 | 0.120262,True,261,206,18,37,Precipitation / Coupling (piping) / Climatology,待主题范围审阅,NMF关键词主题,待主题范围审阅,261
N0375,374,Moisture | Water content | Humidity | Relative humidity | Pulp and paper industry | Heat of combustion | Briquette | Torrefaction | Pellets | Desiccant | Sawdust | Soil science | Geotechnical engineering | Soil water | Pellet,https://openalex.org/keywords/moisture | https://openalex.org/keywords/water-content | https://openalex.org/keywords/humidity | https://openalex.org/keywords/relative-humidity | https://openalex.org/keywords/pulp-and-paper-industry | https://openalex.org/keywords/heat-of-combustion | https://openalex.org/keywords/briquette | https://openalex.org/keywords/torrefaction | https://openalex.org/keywords/pellets | https://openalex.org/keywords/desiccant | https://openalex.org/keywords/sawdust | https://openalex.org/keywords/soil-science | https://openalex.org/keywords/geotechnical-engineering | https://openalex.org/keywords/soil-water | https://openalex.org/keywords/pellet,4.55155 | 3.57676 | 2.45235 | 2.17316 | 2.02154 | 1.19701 | 0.758673 | 0.693282 | 0.567337 | 0.479083 | 0.46007 | 0.446835 | 0.440892 | 0.348545 | 0.326334,True,380,311,18,51,Moisture / Water content / Humidity,待主题范围审阅,NMF关键词主题,待主题范围审阅,378
N0376,375,Methylene blue | Cationic polymerization | Methylene | Antibacterial activity | BET theory | Pulmonary surfactant | Fly ash | Silver nanoparticle | Effluent | Oxidizing agent | Nanochemistry | Silver nitrate | Organic chemistry | Composite material | Dyeing,https://openalex.org/keywords/methylene-blue | https://openalex.org/keywords/cationic-polymerization | https://openalex.org/keywords/methylene | https://openalex.org/keywords/antibacterial-activity | https://openalex.org/keywords/bet-theory | https://openalex.org/keywords/pulmonary-surfactant | https://openalex.org/keywords/fly-ash | https://openalex.org/keywords/silver-nanoparticle | https://openalex.org/keywords/effluent | https://openalex.org/keywords/oxidizing-agent | https://openalex.org/keywords/nanochemistry | https://openalex.org/keywords/silver-nitrate | https://openalex.org/keywords/organic-chemistry | https://openalex.org/keywords/composite-material | https://openalex.org/keywords/dyeing,9.33248 | 0.66353 | 0.295594 | 0.141095 | 0.135795 | 0.105967 | 0.104603 | 0.100748 | 0.0998383 | 0.0857728 | 0.0798395 | 0.0751111 | 0.0696732 | 0.0647265 | 0.0611631,True,308,241,26,41,Methylene blue / Cationic polymerization / Methylene,待主题范围审阅,NMF关键词主题,待主题范围审阅,307
N0377,376,Condenser (optics) | Evaporator | Heat pipe | Working fluid | Water cooling | Surface condenser | Cooling tower | Thermosiphon | Condensation | Refrigeration | Coefficient of performance | Steam-electric power station | Steam turbine | Thermal resistance | Process engineering,https://openalex.org/keywords/condenser | https://openalex.org/keywords/evaporator | https://openalex.org/keywords/heat-pipe | https://openalex.org/keywords/working-fluid | https://openalex.org/keywords/water-cooling | https://openalex.org/keywords/surface-condenser | https://openalex.org/keywords/cooling-tower | https://openalex.org/keywords/thermosiphon | https://openalex.org/keywords/condensation | https://openalex.org/keywords/refrigeration | https://openalex.org/keywords/coefficient-of-performance | https://openalex.org/keywords/steam-electric-power-station | https://openalex.org/keywords/steam-turbine | https://openalex.org/keywords/thermal-resistance | https://openalex.org/keywords/process-engineering,8.42904 | 4.04755 | 0.749688 | 0.602825 | 0.483743 | 0.301465 | 0.294497 | 0.287016 | 0.273648 | 0.272771 | 0.259585 | 0.254568 | 0.249624 | 0.249428 | 0.244326,True,172,147,10,15,Condenser (optics) / Evaporator / Heat pipe,待主题范围审阅,NMF关键词主题,待主题范围审阅,173
N0378,377,Transport engineering | Truck | Engineering | Radical | Public transport | Telecommunications | Morphology (biology) | Transit (satellite) | Sustainable transport | Road transport | TRIPS architecture | Forest road | Hydroxyl radical | Heavy duty | Fuel efficiency,https://openalex.org/keywords/transport-engineering | https://openalex.org/keywords/truck | https://openalex.org/keywords/engineering | https://openalex.org/keywords/radical | https://openalex.org/keywords/public-transport | https://openalex.org/keywords/telecommunications | https://openalex.org/keywords/morphology | https://openalex.org/keywords/transit | https://openalex.org/keywords/sustainable-transport | https://openalex.org/keywords/road-transport | https://openalex.org/keywords/trips-architecture | https://openalex.org/keywords/forest-road | https://openalex.org/keywords/hydroxyl-radical | https://openalex.org/keywords/heavy-duty | https://openalex.org/keywords/fuel-efficiency,7.09631 | 2.74262 | 1.7256 | 1.04183 | 0.888925 | 0.658194 | 0.566693 | 0.56221 | 0.344234 | 0.328692 | 0.310233 | 0.303744 | 0.26014 | 0.256293 | 0.24233,True,272,233,22,17,Transport engineering / Truck / Engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,274
N0379,378,Anodizing | Ethylene glycol | Titanium | Titanium oxide | Fluoride | Nanotube | FOIL method | Glycerol | Composite material | Ammonium fluoride | Photoelectrochemistry | Cathodic protection | Anodic oxidation | Transport engineering | Acceptor,https://openalex.org/keywords/anodizing | https://openalex.org/keywords/ethylene-glycol | https://openalex.org/keywords/titanium | https://openalex.org/keywords/titanium-oxide | https://openalex.org/keywords/fluoride | https://openalex.org/keywords/nanotube | https://openalex.org/keywords/foil-method | https://openalex.org/keywords/glycerol | https://openalex.org/keywords/composite-material | https://openalex.org/keywords/ammonium-fluoride | https://openalex.org/keywords/photoelectrochemistry | https://openalex.org/keywords/cathodic-protection | https://openalex.org/keywords/anodic-oxidation | https://openalex.org/keywords/transport-engineering | https://openalex.org/keywords/acceptor,7.41408 | 1.12124 | 0.881379 | 0.40823 | 0.392613 | 0.376459 | 0.324731 | 0.275881 | 0.235509 | 0.190699 | 0.18386 | 0.165681 | 0.13458 | 0.108731 | 0.0967249,True,148,137,2,9,Anodizing / Ethylene glycol / Titanium,待主题范围审阅,NMF关键词主题,待主题范围审阅,147
